Age,Gender,Marital_Status,Department,Job_Role,Job_Level,Monthly_Income,Hourly_Rate,Years_at_Company,Years_in_Current_Role,Years_Since_Last_Promotion,Work_Life_Balance,Job_Satisfaction,Performance_Rating,Training_Hours_Last_Year,Overtime,Project_Count,Average_Hours_Worked_Per_Week,Absenteeism,Work_Environment_Satisfaction,Relationship_with_Manager,Job_Involvement,Distance_From_Home,Number_of_Companies_Worked,Attrition,Age_Group,Attrition_Status,Satisfaction_level,Wlb_Label
43,Male,Married,Finance,Assistant,1,"? 17,696.00",59,5,9,5,1,5,1,66,Yes,2,52,6,2,2,4,13,4,No,40-49,0,Very High,Poor
27,Male,Divorced,Finance,Executive,3,"? 10,989.00",37,16,2,6,3,5,1,19,Yes,4,46,19,3,3,2,36,2,No,20-29,0,Very High,Good
27,Male,Divorced,Finance,Executive,2,"? 6,680.00",55,19,1,8,3,1,4,34,No,9,34,19,1,4,4,37,2,Yes,20-29,1,Very Low,Good
23,Female,Single,Finance,Executive,3,"? 14,220.00",47,24,7,1,2,3,4,93,Yes,4,32,9,4,4,2,45,2,No,20-29,0,Medium,Average
46,Female,Divorced,IT,Executive,5,"? 10,312.00",42,14,5,1,1,3,2,66,No,8,48,0,1,4,2,7,4,No,40-49,0,Medium,Poor
55,Female,Divorced,Sales,Analyst,1,"? 18,927.00",22,15,1,0,1,1,3,14,Yes,3,51,12,4,3,4,43,1,No,50-59,0,Very Low,Poor
24,Male,Divorced,Marketing,Manager,3,"? 12,245.00",43,19,5,1,3,3,2,17,No,4,40,11,1,2,2,24,3,No,20-29,0,Medium,Good
52,Male,Single,Marketing,Executive,3,"? 13,220.00",70,24,4,2,3,2,2,98,No,1,32,0,2,2,1,24,3,No,50-59,0,Low,Good
53,Female,Single,Marketing,Analyst,3,"? 16,217.00",29,24,1,6,1,3,1,59,No,4,42,13,3,3,1,34,2,Yes,50-59,1,Medium,Poor
49,Male,Single,Marketing,Executive,2,"? 10,595.00",29,18,8,2,1,3,2,9,No,6,56,18,2,1,2,12,3,No,40-49,0,Medium,Poor
27,Male,Divorced,IT,Manager,1,"? 13,217.00",51,11,4,7,1,1,3,42,Yes,7,53,8,3,2,3,24,4,No,20-29,0,Very Low,Poor
58,Male,Divorced,Sales,Executive,4,"? 13,222.00",33,13,10,2,1,3,2,71,Yes,6,46,10,3,4,3,41,3,No,50-59,0,Medium,Poor
45,Male,Single,IT,Executive,1,"? 18,812.00",73,10,7,1,1,3,2,41,Yes,4,37,11,1,1,3,39,1,No,40-49,0,Medium,Poor
56,Female,Divorced,Sales,Assistant,3,"? 16,492.00",65,29,6,9,3,5,3,27,Yes,8,52,1,3,3,1,26,4,No,50-59,0,Very High,Good
53,Male,Divorced,IT,Assistant,1,"? 13,200.00",99,7,9,9,4,5,3,56,No,7,56,5,3,4,1,8,4,No,50-59,0,Very High,Excellent
26,Female,Married,HR,Assistant,4,"? 15,785.00",49,27,1,3,3,3,1,96,No,1,30,4,2,2,2,47,2,No,20-29,0,Medium,Good
59,Male,Single,Sales,Assistant,2,"? 9,341.00",50,22,10,3,3,3,3,80,Yes,1,36,2,2,2,1,44,3,No,50-59,0,Medium,Good
47,Female,Single,Marketing,Executive,1,"? 3,032.00",67,27,9,4,4,1,3,12,No,9,34,14,3,4,1,33,2,No,40-49,0,Very Low,Excellent
58,Female,Divorced,Sales,Executive,1,"? 9,477.00",94,1,8,4,3,2,1,18,No,9,33,5,1,1,1,2,4,No,50-59,0,Low,Good
58,Male,Divorced,Finance,Assistant,2,"? 5,281.00",26,18,13,2,2,5,1,38,Yes,9,49,11,4,4,3,39,4,No,50-59,0,Very High,Average
47,Female,Married,Sales,Manager,2,"? 18,907.00",42,4,12,0,3,4,1,52,Yes,8,47,12,3,4,4,14,2,Yes,40-49,1,High,Good
33,Female,Single,Finance,Analyst,3,"? 7,982.00",85,16,11,7,4,3,4,78,No,9,33,6,1,3,3,47,4,No,30-39,0,Medium,Excellent
57,Male,Single,Finance,Executive,3,"? 18,288.00",47,18,5,9,1,4,3,58,No,1,43,7,4,1,4,32,3,No,50-59,0,High,Poor
23,Female,Divorced,HR,Assistant,2,"? 4,289.00",89,21,3,1,3,1,2,36,No,2,39,4,4,1,1,38,4,No,20-29,0,Very Low,Good
37,Male,Single,Sales,Analyst,4,"? 19,953.00",93,19,10,4,3,4,2,10,No,9,38,3,2,2,3,22,1,No,30-39,0,High,Good
44,Female,Divorced,HR,Assistant,3,"? 18,691.00",97,15,2,1,4,2,4,96,Yes,4,48,18,4,3,4,29,2,No,40-49,0,Low,Excellent
26,Male,Married,Marketing,Assistant,4,"? 11,037.00",69,22,9,5,3,2,2,75,Yes,5,54,10,2,2,4,22,2,No,20-29,0,Low,Good
57,Male,Divorced,Sales,Manager,2,"? 10,468.00",93,25,13,6,2,1,3,15,Yes,1,36,5,3,4,2,22,2,No,50-59,0,Very Low,Average
47,Male,Married,IT,Manager,1,"? 19,728.00",87,10,14,6,3,5,4,0,No,2,46,18,1,3,4,15,3,No,40-49,0,Very High,Good
24,Male,Divorced,IT,Executive,2,"? 4,659.00",91,7,3,0,3,3,1,21,Yes,2,37,4,1,4,2,31,2,No,20-29,0,Medium,Good
22,Male,Married,IT,Assistant,2,"? 3,933.00",64,21,4,8,1,4,4,80,Yes,5,30,17,4,2,3,40,4,No,20-29,0,High,Poor
50,Female,Married,Finance,Analyst,5,"? 7,716.00",43,1,6,0,1,1,2,57,Yes,5,57,8,4,4,4,36,4,No,50-59,0,Very Low,Poor
39,Female,Single,IT,Executive,2,"? 16,032.00",72,1,5,7,4,2,4,47,Yes,9,30,6,1,1,4,35,1,No,30-39,0,Low,Excellent
38,Male,Divorced,Marketing,Manager,3,"? 15,554.00",40,1,6,0,1,2,2,46,No,5,43,15,4,4,2,31,1,No,30-39,0,Low,Poor
30,Female,Single,Sales,Executive,1,"? 8,609.00",37,19,2,2,1,1,2,53,No,8,57,1,3,4,1,18,4,No,30-39,0,Very Low,Poor
59,Female,Single,Sales,Executive,4,"? 15,434.00",31,7,5,9,2,1,1,18,Yes,8,46,6,3,3,4,31,1,No,50-59,0,Very Low,Average
22,Female,Divorced,Finance,Assistant,5,"? 9,746.00",19,15,4,3,3,1,3,63,Yes,3,45,19,3,4,3,11,3,Yes,20-29,1,Very Low,Good
42,Male,Single,Finance,Analyst,3,"? 17,710.00",73,13,13,8,2,4,1,65,Yes,3,50,5,4,2,3,5,1,No,40-49,0,High,Average
26,Male,Single,Finance,Manager,1,"? 6,575.00",30,9,1,7,3,2,3,15,No,3,41,3,4,1,2,7,3,No,20-29,0,Low,Good
42,Female,Single,Marketing,Executive,4,"? 5,551.00",35,14,14,4,1,1,1,38,No,5,55,19,1,1,4,37,2,No,40-49,0,Very Low,Poor
26,Male,Divorced,Sales,Executive,1,"? 8,380.00",19,6,4,3,3,3,1,20,Yes,1,48,5,3,1,4,20,4,No,20-29,0,Medium,Good
53,Male,Single,HR,Assistant,3,"? 13,500.00",72,7,11,9,3,1,1,44,Yes,8,32,16,2,1,3,6,3,No,50-59,0,Very Low,Good
38,Female,Single,Finance,Executive,1,"? 15,983.00",40,14,2,8,3,1,2,64,Yes,5,31,14,2,4,4,12,4,Yes,30-39,1,Very Low,Good
28,Male,Single,IT,Analyst,2,"? 3,860.00",57,11,7,0,2,4,3,22,No,4,45,6,1,3,1,38,3,No,20-29,0,High,Average
37,Male,Divorced,HR,Assistant,1,"? 4,439.00",73,3,7,5,1,5,3,41,No,3,49,15,3,2,1,15,2,Yes,30-39,1,Very High,Poor
44,Male,Married,HR,Manager,2,"? 6,416.00",72,11,5,7,4,2,2,86,No,1,41,0,3,4,2,38,1,No,40-49,0,Low,Excellent
33,Male,Married,Finance,Executive,3,"? 6,953.00",16,8,12,6,1,1,1,9,No,9,58,0,4,4,1,13,2,No,30-39,0,Very Low,Poor
44,Male,Married,IT,Executive,5,"? 9,760.00",58,26,1,7,2,4,3,83,Yes,9,51,18,4,2,2,14,3,Yes,40-49,1,High,Average
38,Female,Married,Finance,Assistant,2,"? 16,665.00",90,6,1,2,2,5,3,11,Yes,2,43,3,4,4,2,21,3,No,30-39,0,Very High,Average
58,Male,Single,Finance,Executive,1,"? 12,653.00",40,3,11,4,2,5,2,94,No,5,38,2,4,3,2,43,4,No,50-59,0,Very High,Average
34,Male,Divorced,IT,Manager,1,"? 16,331.00",58,29,7,0,4,5,4,40,Yes,2,58,6,4,3,2,30,2,No,30-39,0,Very High,Excellent
35,Female,Single,HR,Analyst,1,"? 9,615.00",33,12,10,7,4,1,1,55,No,8,43,11,1,4,4,6,1,No,30-39,0,Very Low,Excellent
46,Female,Divorced,HR,Analyst,3,"? 19,545.00",63,18,1,1,4,1,2,77,No,1,32,12,1,4,1,36,4,No,40-49,0,Very Low,Excellent
59,Male,Single,IT,Assistant,4,"? 7,826.00",95,25,2,9,1,4,2,5,Yes,9,47,12,2,4,4,35,4,Yes,50-59,1,High,Poor
29,Female,Married,HR,Executive,1,"? 16,332.00",71,11,4,2,1,2,1,36,Yes,5,34,11,3,3,3,34,3,No,20-29,0,Low,Poor
23,Male,Married,Marketing,Assistant,1,"? 6,367.00",20,7,5,9,1,4,4,25,No,7,56,1,4,1,4,40,2,No,20-29,0,High,Poor
38,Female,Divorced,Finance,Assistant,2,"? 14,427.00",37,10,11,1,2,5,2,78,No,3,55,8,2,2,4,36,3,No,30-39,0,Very High,Average
47,Male,Single,Marketing,Assistant,5,"? 9,966.00",96,16,1,0,4,3,2,63,No,6,50,4,2,3,3,29,4,No,40-49,0,Medium,Excellent
40,Female,Married,Marketing,Assistant,1,"? 7,294.00",57,26,13,1,4,2,2,1,Yes,9,38,1,1,2,1,3,4,No,40-49,0,Low,Excellent
33,Male,Divorced,Marketing,Assistant,3,"? 12,657.00",58,16,1,9,2,4,3,0,No,9,57,4,2,2,1,5,1,No,30-39,0,High,Average
52,Female,Single,Sales,Executive,4,"? 5,327.00",80,15,3,1,1,2,3,86,Yes,1,43,13,2,1,3,9,3,No,50-59,0,Low,Poor
29,Male,Divorced,Sales,Analyst,4,"? 7,041.00",59,13,1,5,3,3,4,2,Yes,2,41,16,4,2,3,20,4,No,20-29,0,Medium,Good
38,Male,Single,Marketing,Analyst,4,"? 5,618.00",33,25,3,3,3,5,3,2,Yes,5,36,9,2,3,3,36,2,No,30-39,0,Very High,Good
49,Male,Single,Finance,Analyst,3,"? 18,532.00",18,4,5,9,1,4,4,28,No,5,45,1,1,3,3,36,2,No,40-49,0,High,Poor
41,Female,Single,Marketing,Executive,4,"? 15,441.00",71,4,12,3,4,2,1,21,Yes,8,46,18,3,3,4,36,2,Yes,40-49,1,Low,Excellent
22,Female,Divorced,Marketing,Executive,4,"? 19,093.00",96,6,3,0,3,2,1,13,Yes,5,37,19,2,2,2,15,2,No,20-29,0,Low,Good
56,Male,Divorced,Sales,Assistant,2,"? 4,754.00",23,18,12,9,2,1,4,56,Yes,6,39,11,2,4,4,7,2,No,50-59,0,Very Low,Average
37,Male,Single,Marketing,Analyst,4,"? 10,659.00",62,26,10,1,4,5,1,62,Yes,1,56,4,2,3,4,19,2,Yes,30-39,1,Very High,Excellent
30,Male,Married,Finance,Assistant,2,"? 18,954.00",50,1,8,2,1,4,1,75,Yes,6,43,9,4,4,1,34,3,No,30-39,0,High,Poor
21,Male,Single,Finance,Analyst,2,"? 11,128.00",81,10,5,8,2,5,4,79,No,4,40,10,2,3,1,11,2,No,20-29,0,Very High,Average
31,Female,Divorced,Marketing,Manager,2,"? 10,089.00",32,3,11,4,3,1,1,44,Yes,1,36,9,2,3,3,19,4,No,30-39,0,Very Low,Good
25,Female,Single,Finance,Executive,3,"? 16,729.00",54,28,5,3,1,3,1,31,Yes,4,50,8,2,2,3,19,1,No,20-29,0,Medium,Poor
59,Female,Divorced,Marketing,Manager,1,"? 15,559.00",80,14,6,9,4,5,1,3,No,1,34,9,2,4,1,45,2,No,50-59,0,Very High,Excellent
48,Male,Single,Sales,Analyst,5,"? 13,682.00",79,11,12,2,3,1,2,5,No,8,31,4,1,3,2,26,1,No,40-49,0,Very Low,Good
49,Male,Single,Marketing,Assistant,4,"? 11,704.00",38,5,4,9,2,3,3,37,No,9,59,9,3,3,4,22,3,Yes,40-49,1,Medium,Average
21,Female,Married,HR,Executive,5,"? 9,555.00",67,2,5,0,1,5,3,21,No,6,48,9,1,3,3,21,1,Yes,20-29,1,Very High,Poor
28,Female,Married,Sales,Executive,1,"? 4,038.00",56,9,13,0,4,3,3,38,No,5,41,3,1,4,4,33,1,Yes,20-29,1,Medium,Excellent
21,Female,Divorced,Finance,Assistant,2,"? 11,735.00",67,29,6,9,2,4,1,19,No,9,51,13,2,3,2,21,3,Yes,20-29,1,High,Average
48,Female,Single,Finance,Manager,2,"? 14,968.00",76,29,12,7,2,2,3,7,No,5,46,19,3,3,4,26,2,No,40-49,0,Low,Average
52,Male,Divorced,Sales,Manager,2,"? 18,599.00",76,17,6,9,2,3,4,26,Yes,5,46,7,2,4,2,14,4,No,50-59,0,Medium,Average
29,Male,Single,HR,Manager,2,"? 18,964.00",82,29,14,8,2,2,3,23,No,1,40,14,4,2,3,43,2,No,20-29,0,Low,Average
53,Male,Single,Sales,Manager,4,"? 9,282.00",49,19,5,2,1,4,4,90,No,7,56,6,2,4,1,18,4,No,50-59,0,High,Poor
27,Female,Single,IT,Executive,1,"? 11,901.00",71,21,14,8,3,3,4,83,Yes,1,51,16,1,2,3,6,4,No,20-29,0,Medium,Good
56,Male,Married,HR,Analyst,1,"? 7,401.00",75,17,12,7,4,2,1,73,No,3,54,10,1,3,4,10,3,No,50-59,0,Low,Excellent
52,Female,Divorced,Sales,Assistant,1,"? 15,459.00",26,20,10,0,4,3,3,83,No,3,59,19,3,3,4,16,4,No,50-59,0,Medium,Excellent
25,Female,Single,IT,Analyst,5,"? 10,345.00",63,10,12,5,3,1,2,74,Yes,2,42,10,2,2,3,47,1,Yes,20-29,1,Very Low,Good
59,Female,Single,Marketing,Analyst,2,"? 15,894.00",36,17,6,8,2,3,2,64,Yes,6,34,6,2,4,4,33,1,No,50-59,0,Medium,Average
38,Female,Divorced,HR,Manager,3,"? 12,964.00",82,11,9,3,2,3,4,88,Yes,3,57,12,3,4,3,42,4,Yes,30-39,1,Medium,Average
51,Female,Divorced,Marketing,Analyst,1,"? 18,579.00",85,27,8,8,2,5,4,75,No,7,40,6,1,1,4,2,1,No,50-59,0,Very High,Average
46,Male,Single,IT,Manager,5,"? 7,814.00",37,28,4,1,4,5,2,9,No,4,41,14,4,4,3,43,3,No,40-49,0,Very High,Excellent
20,Male,Married,Finance,Manager,4,"? 8,243.00",21,27,2,9,3,4,1,60,Yes,3,33,13,1,1,3,35,4,Yes,20-29,1,High,Good
52,Male,Married,Finance,Analyst,2,"? 5,453.00",36,7,4,8,1,4,1,80,No,3,53,18,3,1,1,23,3,No,50-59,0,High,Poor
59,Female,Single,Finance,Assistant,5,"? 19,946.00",54,1,13,0,3,4,4,69,No,4,45,18,1,2,4,26,4,No,50-59,0,High,Good
51,Male,Married,Marketing,Analyst,3,"? 14,969.00",33,16,6,3,3,2,4,13,No,4,34,2,1,2,1,20,4,No,50-59,0,Low,Good
24,Female,Divorced,HR,Analyst,3,"? 17,917.00",67,3,10,4,2,4,2,61,Yes,7,39,15,4,4,3,21,4,No,20-29,0,High,Average
36,Male,Married,Marketing,Executive,4,"? 11,054.00",44,15,7,1,2,4,4,81,No,7,48,17,3,2,4,43,1,Yes,30-39,1,High,Average
27,Female,Divorced,Marketing,Manager,1,"? 19,345.00",40,4,11,5,4,5,3,98,No,8,56,12,1,3,2,43,4,Yes,20-29,1,Very High,Excellent
53,Female,Divorced,Finance,Executive,1,"? 12,947.00",55,4,4,7,1,3,4,89,Yes,4,40,8,1,1,1,26,3,No,50-59,0,Medium,Poor
28,Male,Divorced,Marketing,Assistant,5,"? 14,029.00",36,29,13,1,2,4,1,70,No,1,49,12,3,2,2,25,2,No,20-29,0,High,Average
42,Female,Divorced,IT,Analyst,5,"? 10,500.00",75,23,11,8,4,4,2,11,No,3,31,8,3,3,4,7,3,Yes,40-49,1,High,Excellent
54,Male,Married,Sales,Executive,1,"? 11,936.00",87,5,11,1,4,3,3,71,Yes,1,47,8,2,3,4,28,2,No,50-59,0,Medium,Excellent
26,Male,Divorced,Sales,Executive,1,"? 18,790.00",60,15,3,0,4,5,4,12,No,8,30,6,2,2,3,12,4,No,20-29,0,Very High,Excellent
34,Male,Single,Sales,Analyst,5,"? 11,561.00",72,11,1,5,4,5,2,87,No,9,31,16,2,2,3,37,3,Yes,30-39,1,Very High,Excellent
39,Female,Divorced,Finance,Analyst,2,"? 17,229.00",43,24,14,4,4,3,4,55,No,2,50,19,2,1,1,43,2,Yes,30-39,1,Medium,Excellent
44,Female,Single,Finance,Manager,3,"? 8,886.00",67,19,13,9,2,5,2,30,Yes,2,59,5,3,1,3,23,3,No,40-49,0,Very High,Average
22,Female,Divorced,Sales,Manager,3,"? 11,657.00",32,8,7,2,2,5,3,67,No,8,39,7,4,2,3,5,4,No,20-29,0,Very High,Average
43,Female,Divorced,HR,Executive,4,"? 3,472.00",45,11,1,2,3,1,4,13,No,6,30,6,1,3,3,14,4,No,40-49,0,Very Low,Good
53,Male,Married,Sales,Analyst,3,"? 12,488.00",46,11,13,7,1,2,1,66,No,2,34,2,1,3,1,35,3,Yes,50-59,1,Low,Poor
41,Female,Divorced,Marketing,Manager,5,"? 15,460.00",23,29,8,3,4,3,3,36,No,5,43,0,3,4,3,13,4,Yes,40-49,1,Medium,Excellent
30,Male,Divorced,Sales,Manager,2,"? 19,619.00",51,9,5,0,1,2,4,64,Yes,6,38,11,1,2,2,4,4,No,30-39,0,Low,Poor
27,Male,Married,Sales,Assistant,5,"? 8,165.00",22,14,8,3,4,3,3,94,Yes,6,32,2,3,4,1,13,3,No,20-29,0,Medium,Excellent
58,Female,Married,HR,Executive,1,"? 4,678.00",38,25,14,5,3,1,4,92,Yes,7,53,3,1,2,1,14,2,No,50-59,0,Very Low,Good
54,Female,Single,Finance,Executive,1,"? 9,064.00",82,25,2,1,4,3,4,11,Yes,4,47,12,1,4,3,47,2,No,50-59,0,Medium,Excellent
57,Male,Married,Finance,Executive,3,"? 19,649.00",66,14,3,6,4,3,4,68,Yes,3,41,16,4,1,2,40,4,No,50-59,0,Medium,Excellent
27,Female,Single,Marketing,Analyst,2,"? 9,333.00",60,13,4,0,3,3,3,12,Yes,3,48,7,3,1,4,18,1,No,20-29,0,Medium,Good
56,Male,Divorced,Sales,Assistant,4,"? 5,404.00",31,1,2,9,2,1,3,6,Yes,4,37,11,2,3,2,32,2,Yes,50-59,1,Very Low,Average
46,Female,Single,IT,Manager,5,"? 11,330.00",35,9,4,8,1,5,1,57,No,1,30,13,2,1,4,25,4,No,40-49,0,Very High,Poor
47,Female,Married,Marketing,Assistant,4,"? 16,816.00",62,8,6,1,3,4,2,54,Yes,1,55,5,4,2,1,32,2,No,40-49,0,High,Good
59,Male,Divorced,Finance,Manager,4,"? 18,711.00",23,29,11,8,3,2,1,85,Yes,7,32,0,4,4,2,26,4,No,50-59,0,Low,Good
53,Male,Single,HR,Manager,4,"? 12,557.00",83,18,13,0,2,2,1,49,No,2,46,14,4,1,4,19,1,Yes,50-59,1,Low,Average
51,Male,Single,Finance,Assistant,4,"? 19,003.00",19,3,7,3,4,2,2,36,Yes,6,58,2,2,2,3,37,1,No,50-59,0,Low,Excellent
34,Female,Single,Finance,Executive,5,"? 18,220.00",20,23,6,4,2,4,3,43,No,6,58,0,2,2,2,12,2,No,30-39,0,High,Average
36,Female,Divorced,HR,Analyst,1,"? 11,264.00",86,3,7,7,4,5,1,10,Yes,3,56,9,1,3,2,36,2,No,30-39,0,Very High,Excellent
52,Female,Single,Sales,Assistant,5,"? 19,546.00",62,2,2,4,1,1,4,82,No,5,49,13,2,3,4,22,1,No,50-59,0,Very Low,Poor
35,Male,Single,Sales,Executive,1,"? 10,973.00",60,4,1,0,1,3,1,8,No,6,37,9,1,2,1,38,3,No,30-39,0,Medium,Poor
48,Male,Married,Finance,Executive,1,"? 19,606.00",93,9,13,0,1,3,2,10,Yes,6,44,0,2,1,2,7,2,No,40-49,0,Medium,Poor
28,Female,Single,Marketing,Analyst,5,"? 19,568.00",87,15,14,1,2,5,3,43,No,4,48,7,3,3,3,20,2,No,20-29,0,Very High,Average
52,Male,Divorced,IT,Analyst,5,"? 19,478.00",77,18,9,8,1,1,2,70,Yes,2,57,10,1,2,3,18,2,No,50-59,0,Very Low,Poor
48,Female,Married,Marketing,Executive,5,"? 3,683.00",17,17,7,0,2,3,4,31,Yes,2,40,5,1,1,1,11,4,No,40-49,0,Medium,Average
32,Male,Divorced,Marketing,Analyst,1,"? 14,572.00",45,26,13,2,1,1,4,20,No,4,43,17,1,3,2,1,3,No,30-39,0,Very Low,Poor
40,Female,Married,Finance,Executive,5,"? 3,975.00",21,23,13,7,2,5,3,70,Yes,5,41,4,1,3,2,15,3,Yes,40-49,1,Very High,Average
40,Female,Married,Finance,Manager,2,"? 14,411.00",30,11,11,0,1,5,1,92,Yes,2,43,7,4,1,3,21,4,No,40-49,0,Very High,Poor
24,Female,Single,IT,Analyst,3,"? 18,678.00",29,1,2,3,3,5,3,87,Yes,8,34,14,1,3,3,11,1,No,20-29,0,Very High,Good
29,Male,Divorced,IT,Manager,3,"? 14,424.00",21,6,14,7,2,3,3,41,Yes,5,53,4,3,3,2,3,4,Yes,20-29,1,Medium,Average
25,Male,Single,IT,Analyst,2,"? 3,060.00",52,14,14,5,3,1,1,23,Yes,7,51,1,4,2,3,39,1,No,20-29,0,Very Low,Good
32,Female,Married,Finance,Executive,3,"? 18,196.00",22,5,14,5,1,2,1,26,No,6,46,2,1,2,2,38,1,No,30-39,0,Low,Poor
20,Female,Single,Finance,Executive,1,"? 9,215.00",70,27,7,0,2,2,1,44,Yes,6,54,1,2,2,3,26,3,No,20-29,0,Low,Average
39,Female,Married,Marketing,Executive,5,"? 4,460.00",94,24,4,6,1,3,1,5,No,3,37,4,2,4,4,11,2,Yes,30-39,1,Medium,Poor
27,Female,Married,Finance,Executive,5,"? 8,325.00",15,3,3,0,2,4,1,6,Yes,3,46,17,4,4,3,34,3,Yes,20-29,1,High,Average
29,Female,Divorced,Sales,Executive,5,"? 18,693.00",33,19,4,2,4,4,1,90,Yes,2,42,1,3,1,4,41,1,Yes,20-29,1,High,Excellent
28,Female,Divorced,Sales,Executive,2,"? 18,665.00",92,1,5,0,3,5,1,9,No,1,40,3,3,1,2,3,1,No,20-29,0,Very High,Good
22,Male,Divorced,IT,Analyst,2,"? 15,841.00",33,4,9,7,4,1,3,2,Yes,7,51,13,1,4,4,42,4,No,20-29,0,Very Low,Excellent
30,Male,Divorced,Finance,Analyst,1,"? 9,001.00",18,26,4,3,1,2,4,21,Yes,4,32,5,4,2,1,30,2,No,30-39,0,Low,Poor
31,Male,Single,Sales,Manager,2,"? 6,651.00",78,16,9,4,2,5,1,74,No,6,40,18,3,3,2,3,3,No,30-39,0,Very High,Average
29,Male,Divorced,Marketing,Assistant,5,"? 11,008.00",16,26,4,0,3,3,2,30,Yes,5,44,14,2,2,2,43,3,No,20-29,0,Medium,Good
44,Female,Divorced,HR,Analyst,1,"? 12,366.00",90,6,1,0,3,4,2,41,No,7,35,18,4,2,2,26,3,Yes,40-49,1,High,Good
44,Female,Divorced,Marketing,Analyst,1,"? 13,787.00",37,5,11,9,3,3,1,45,No,3,30,16,4,4,2,18,3,No,40-49,0,Medium,Good
30,Female,Married,HR,Assistant,5,"? 15,427.00",70,7,12,0,1,1,1,3,Yes,3,41,0,3,2,3,14,1,Yes,30-39,1,Very Low,Poor
55,Male,Married,Marketing,Assistant,4,"? 9,550.00",96,28,11,2,1,1,3,65,No,1,42,0,3,3,4,14,4,No,50-59,0,Very Low,Poor
58,Male,Divorced,Sales,Manager,5,"? 3,896.00",65,27,11,5,3,1,2,84,No,4,46,9,2,2,2,15,2,No,50-59,0,Very Low,Good
45,Female,Married,Finance,Manager,1,"? 7,300.00",95,10,1,4,2,4,3,46,No,8,49,6,1,1,1,48,4,No,40-49,0,High,Average
33,Male,Married,HR,Executive,4,"? 13,534.00",45,1,4,9,1,4,1,51,No,8,58,9,2,4,3,22,4,No,30-39,0,High,Poor
58,Male,Single,Finance,Manager,5,"? 17,917.00",72,19,4,6,1,5,2,35,No,7,30,7,3,2,2,5,2,No,50-59,0,Very High,Poor
59,Female,Married,Finance,Manager,5,"? 5,718.00",50,27,10,0,1,3,4,87,No,7,47,8,4,1,2,32,3,No,50-59,0,Medium,Poor
20,Female,Single,Sales,Assistant,4,"? 11,209.00",26,14,7,7,4,2,3,2,Yes,5,47,17,2,1,2,30,1,No,20-29,0,Low,Excellent
23,Female,Married,IT,Analyst,4,"? 10,550.00",49,4,1,4,3,2,3,54,Yes,2,55,3,1,2,4,7,2,No,20-29,0,Low,Good
49,Male,Divorced,IT,Executive,3,"? 18,930.00",94,15,12,5,2,2,3,45,No,1,58,17,1,4,4,8,4,No,40-49,0,Low,Average
31,Female,Married,HR,Manager,4,"? 9,879.00",18,6,5,1,1,4,2,94,No,3,39,4,1,1,3,41,3,No,30-39,0,High,Poor
54,Female,Married,Sales,Assistant,2,"? 11,733.00",42,20,10,8,2,5,3,73,Yes,6,40,13,2,1,3,47,1,No,50-59,0,Very High,Average
32,Female,Single,Finance,Executive,4,"? 10,675.00",47,23,8,2,1,1,4,73,No,9,45,13,3,3,3,32,2,No,30-39,0,Very Low,Poor
50,Male,Divorced,Marketing,Executive,1,"? 19,581.00",88,26,8,4,1,1,3,10,No,5,31,15,2,4,4,2,1,No,50-59,0,Very Low,Poor
57,Male,Single,Marketing,Assistant,4,"? 8,121.00",45,10,7,9,2,5,2,76,Yes,7,42,11,2,1,4,45,1,No,50-59,0,Very High,Average
42,Female,Divorced,HR,Manager,5,"? 16,075.00",92,15,4,7,2,4,1,83,No,9,44,4,4,1,2,6,3,No,40-49,0,High,Average
23,Female,Divorced,HR,Manager,2,"? 19,992.00",19,19,7,0,2,2,3,58,No,8,43,19,1,3,4,42,4,No,20-29,0,Low,Average
35,Male,Single,HR,Manager,4,"? 19,848.00",24,8,1,3,3,3,1,62,No,3,39,17,1,2,2,35,2,No,30-39,0,Medium,Good
26,Male,Married,Sales,Manager,2,"? 17,308.00",39,13,6,4,2,4,2,98,No,7,47,1,1,2,3,49,3,No,20-29,0,High,Average
41,Female,Divorced,Marketing,Executive,3,"? 18,112.00",55,23,13,5,2,2,2,26,No,2,38,16,2,4,2,4,1,No,40-49,0,Low,Average
48,Male,Married,Sales,Analyst,2,"? 14,592.00",31,19,7,2,2,1,3,62,No,6,49,13,2,3,3,20,2,No,40-49,0,Very Low,Average
30,Female,Single,Sales,Executive,5,"? 4,817.00",75,16,12,3,2,5,3,66,Yes,1,41,7,1,2,1,27,3,No,30-39,0,Very High,Average
52,Female,Single,Finance,Executive,3,"? 19,624.00",98,25,3,2,2,5,2,86,Yes,4,48,15,3,1,1,3,2,No,50-59,0,Very High,Average
48,Male,Single,Sales,Assistant,4,"? 8,734.00",74,29,8,3,2,2,3,84,No,3,33,13,1,1,3,20,3,No,40-49,0,Low,Average
58,Female,Single,Sales,Executive,2,"? 18,231.00",47,26,8,6,2,4,3,30,Yes,9,35,11,2,1,1,29,4,No,50-59,0,High,Average
31,Female,Divorced,Finance,Manager,3,"? 19,333.00",23,29,8,8,1,2,1,84,Yes,7,57,1,2,3,3,27,2,No,30-39,0,Low,Poor
26,Male,Single,IT,Assistant,4,"? 10,228.00",64,21,11,8,2,4,1,71,No,2,37,6,4,4,4,47,4,No,20-29,0,High,Average
